isinla,councildist,lat,lng,city,state,deptnum,deptname,employeecount,gross
FALSE,,34.0286226,-117.8103367,Diamond Bar,CA,74,Public Works - Board of Public Works,2,7665.9
FALSE,,34.0286226,-117.8103367,Diamond Bar,CA,76,Public Works - Contract Administration,2,235640.73
FALSE,,34.0286226,-117.8103367,Diamond Bar,CA,78,Public Works - Engineering,5,596388.95
FALSE,,34.0286226,-117.8103367,Diamond Bar,CA,82,Public Works - Sanitation,6,541660.7
FALSE,,34.0286226,-117.8103367,Diamond Bar,CA,86,Public Works - Street Services,2,249464.74
FALSE,,34.0286226,-117.8103367,Diamond Bar,CA,88,Recreation and Parks,2,118733.98
FALSE,,34.0286226,-117.8103367,Diamond Bar,CA,94,Transportation,4,404805.21
FALSE,,33.8624581,-118.2544108,Dominguez Hills,CA,04,Airports,3,190754.01
FALSE,,33.6385057,-117.5704369,Dove Canyon,CA,38,Fire,1,216312.03
FALSE,,33.9401088,-118.1331593,Downey,CA,04,Airports,55,5271309.98
FALSE,,33.9401088,-118.1331593,Downey,CA,06,Animal Services,2,137451.93
FALSE,,33.9401088,-118.1331593,Downey,CA,08,Building and Safety,13,1250691.72
FALSE,,33.9401088,-118.1331593,Downey,CA,10,City Administrative Officer,2,295925.33
FALSE,,33.9401088,-118.1331593,Downey,CA,12,City Attorney,4,449415.59
FALSE,,33.9401088,-118.1331593,Downey,CA,16,City Employees Retirement System,6,494201.77
FALSE,,33.9401088,-118.1331593,Downey,CA,21,Community Investment for Families Department,1,21189.6
FALSE,,33.9401088,-118.1331593,Downey,CA,22,Economic and Workforce Development Department,1,83185.76
FALSE,,33.9401088,-118.1331593,Downey,CA,26,Controller,1,144722.64
FALSE,,33.9401088,-118.1331593,Downey,CA,28,Council,2,203164.32
FALSE,,33.9401088,-118.1331593,Downey,CA,32,Information Technology Agency,3,149834.92
FALSE,,33.9401088,-118.1331593,Downey,CA,33,El Pueblo De Los Angeles Historical Monument Authority,1,
FALSE,,33.9401088,-118.1331593,Downey,CA,35,Emergency Management,1,5604.76
FALSE,,33.9401088,-118.1331593,Downey,CA,38,Fire,11,1917332.58
FALSE,,33.9401088,-118.1331593,Downey,CA,39,Office of Finance,2,174260.34
FALSE,,33.9401088,-118.1331593,Downey,CA,40,General Services,22,1943864.73
FALSE,,33.9401088,-118.1331593,Downey,CA,42,Harbor,11,1302191.69
FALSE,,33.9401088,-118.1331593,Downey,CA,43,Los Angeles Housing,3,123720.56
FALSE,,33.9401088,-118.1331593,Downey,CA,44,Library,14,593682.34
FALSE,,33.9401088,-118.1331593,Downey,CA,46,Mayor,1,3955.2
FALSE,,33.9401088,-118.1331593,Downey,CA,65,Disability,1,68083.11
FALSE,,33.9401088,-118.1331593,Downey,CA,66,Personnel,6,417685.64
FALSE,,33.9401088,-118.1331593,Downey,CA,68,City Planning,4,406554.84
FALSE,,33.9401088,-118.1331593,Downey,CA,70,Police,146,18012076.11
FALSE,,33.9401088,-118.1331593,Downey,CA,74,Public Works - Board of Public Works,1,205174.37
FALSE,,33.9401088,-118.1331593,Downey,CA,76,Public Works - Contract Administration,5,504049.04
FALSE,,33.9401088,-118.1331593,Downey,CA,78,Public Works - Engineering,3,191105.15
FALSE,,33.9401088,-118.1331593,Downey,CA,82,Public Works - Sanitation,35,3126435.02
FALSE,,33.9401088,-118.1331593,Downey,CA,84,Public Works - Street Lighting,3,279126.92
FALSE,,33.9401088,-118.1331593,Downey,CA,86,Public Works - Street Services,12,749611.26
FALSE,,33.9401088,-118.1331593,Downey,CA,87,Zoo,1,9432.1
FALSE,,33.9401088,-118.1331593,Downey,CA,88,Recreation and Parks,31,889568.09
FALSE,,33.9401088,-118.1331593,Downey,CA,94,Transportation,18,1395625.87
FALSE,,39.5595198,-120.8276966,Downieville,CA,88,Recreation and Parks,1,289.23
FALSE,,40.5246711,-111.8638226,Draper,UT,38,Fire,1,256686.54
FALSE,,30.1902067,-98.0866781,Dripping Spring,TX,38,Fire,1,134470.3
FALSE,,30.1902067,-98.0866781,Dripping Springs,TX,70,Police,2,253842.27
FALSE,,34.1394513,-117.9772873,Duarte,CA,04,Airports,4,464019.81
FALSE,,34.1394513,-117.9772873,Duarte,CA,06,Animal Services,1,53763.08
FALSE,,34.1394513,-117.9772873,Duarte,CA,08,Building and Safety,2,169080.52
FALSE,,34.1394513,-117.9772873,Duarte,CA,10,City Administrative Officer,1,135052.93
FALSE,,34.1394513,-117.9772873,Duarte,CA,12,City Attorney,2,259213.2
FALSE,,34.1394513,-117.9772873,Duarte,CA,13,Cannabis Regulation,1,74720.76
FALSE,,34.1394513,-117.9772873,Duarte,CA,16,City Employees Retirement System,3,221814.78
FALSE,,34.1394513,-117.9772873,Duarte,CA,22,Economic and Workforce Development Department,1,130102.48
FALSE,,34.1394513,-117.9772873,Duarte,CA,26,Controller,1,16512.8
FALSE,,34.1394513,-117.9772873,Duarte,CA,38,Fire,5,626812.05
FALSE,,34.1394513,-117.9772873,Duarte,CA,39,Office of Finance,1,121293.36
FALSE,,34.1394513,-117.9772873,Duarte,CA,40,General Services,3,319820.21
FALSE,,34.1394513,-117.9772873,Duarte,CA,42,Harbor,3,228864.54
FALSE,,34.1394513,-117.9772873,Duarte,CA,43,Los Angeles Housing,1,57197.92
FALSE,,34.1394513,-117.9772873,Duarte,CA,44,Library,2,124431.79
FALSE,,34.1394513,-117.9772873,Duarte,CA,64,Pension,2,142744.33
FALSE,,34.1394513,-117.9772873,Duarte,CA,66,Personnel,4,299380.67
FALSE,,34.1394513,-117.9772873,Duarte,CA,70,Police,33,3860392.24
FALSE,,34.1394513,-117.9772873,Duarte,CA,76,Public Works - Contract Administration,2,228380.99
FALSE,,34.1394513,-117.9772873,Duarte,CA,82,Public Works - Sanitation,4,393357.74
FALSE,,34.1394513,-117.9772873,Duarte,CA,84,Public Works - Street Lighting,2,170974.07
FALSE,,34.1394513,-117.9772873,Duarte,CA,86,Public Works - Street Services,1,184422.56
FALSE,,34.1394513,-117.9772873,Duarte,CA,88,Recreation and Parks,6,284792.21
FALSE,,34.1394513,-117.9772873,Duarte,CA,94,Transportation,1,92627.45
FALSE,,32.5404447,-82.903754,Dublin,GA,70,Police,1,155535.4
FALSE,,33.8508097,-118.224885,E Rancho Dominguez,CA,04,Airports,1,38094.36
FALSE,,43.6954424,-116.3540138,Eagle,ID,08,Building and Safety,1,143458.74
FALSE,,43.6954424,-116.3540138,Eagle,ID,38,Fire,1,156930.22
TRUE,14,34.1391568,-118.2140883,Eagle Rock,CA,12,City Attorney,1,83329.68
TRUE,14,34.1391568,-118.2140883,Eagle Rock,CA,70,Police,2,366046.96
TRUE,14,34.1391568,-118.2140883,Eagle Rock,CA,82,Public Works - Sanitation,1,51756.73
TRUE,14,34.1391568,-118.2140883,Eagle Rock,CA,84,Public Works - Street Lighting,1,68555.85
TRUE,14,34.1391568,-118.2140883,Eagle Rock,CA,88,Recreation and Parks,1,2452.5
FALSE,,34.6867846,-118.1541632,East Lancaster,CA,82,Public Works - Sanitation,1,102059.57
FALSE,,34.0224417,-118.1669736,East Los Angeles,CA,70,Police,1,96407.52
FALSE,,34.0224417,-118.1669736,East Los Angeles,CA,78,Public Works - Engineering,1,70197.2
FALSE,,34.0224417,-118.1669736,East Los Angeles,CA,88,Recreation and Parks,1,5154.96
FALSE,,34.0224417,-118.1669736,East Los Angeles,CA,94,Transportation,1,114771.76
FALSE,,33.952463,-117.5848025,East Vale,CA,94,Transportation,1,12480.3
FALSE,,33.952463,-117.5848025,Eastcale,CA,78,Public Works - Engineering,1,108280.63
FALSE,,33.952463,-117.5848025,Eastlvale,CA,70,Police,1,122348.31
FALSE,,33.952463,-117.5848025,Eastvale,CA,04,Airports,8,865350.72
FALSE,,33.952463,-117.5848025,Eastvale,CA,08,Building and Safety,1,86212.8
FALSE,,33.952463,-117.5848025,Eastvale,CA,10,City Administrative Officer,1,79960.46
FALSE,,33.952463,-117.5848025,Eastvale,CA,12,City Attorney,2,88154.64
FALSE,,33.952463,-117.5848025,Eastvale,CA,38,Fire,20,4026636.48
FALSE,,33.952463,-117.5848025,Eastvale,CA,39,Office of Finance,1,84840
FALSE,,33.952463,-117.5848025,Eastvale,CA,40,General Services,1,119772.81
FALSE,,33.952463,-117.5848025,Eastvale,CA,42,Harbor,2,285669.63
FALSE,,33.952463,-117.5848025,Eastvale,CA,43,Los Angeles Housing,1,135849.04
FALSE,,33.952463,-117.5848025,Eastvale,CA,66,Personnel,2,328176.83
FALSE,,33.952463,-117.5848025,Eastvale,CA,68,City Planning,1,86390.5
FALSE,,33.952463,-117.5848025,Eastvale,CA,70,Police,93,13648059.09
FALSE,,33.952463,-117.5848025,Eastvale,CA,76,Public Works - Contract Administration,1,70644.16
FALSE,,33.952463,-117.5848025,Eastvale,CA,82,Public Works - Sanitation,4,425681.56
FALSE,,33.952463,-117.5848025,Eastvale,CA,84,Public Works - Street Lighting,1,95107.26
FALSE,,33.952463,-117.5848025,Eastvale,CA,86,Public Works - Street Services,1,106058.06
FALSE,,33.952463,-117.5848025,Eastvale,CA,88,Recreation and Parks,1,92334.96
FALSE,,33.952463,-117.5848025,Eastvale,CA,94,Transportation,4,440452.65
FALSE,,34.9236438,-117.93744,Edwards,CA,70,Police,1,68930.17
FALSE,,32.7947731,-116.9625269,El Cajon,CA,14,City Clerk,1,131512.4
FALSE,,32.7947731,-116.9625269,El Cajon,CA,38,Fire,3,517845.52
FALSE,,33.1958696,-117.3794834,Oceanside,CA,38,Fire,1,188069.16
FALSE,,32.792,-115.5630514,El Centro,CA,38,Fire,1,243227.19
FALSE,,34.0686206,-118.0275667,El Monte,CA,04,Airports,4,387000.39
FALSE,,34.0686206,-118.0275667,El Monte,CA,06,Animal Services,1,106809.2
FALSE,,34.0686206,-118.0275667,El Monte,CA,08,Building and Safety,5,476868.64
FALSE,,34.0686206,-118.0275667,El Monte,CA,12,City Attorney,4,379281.84
FALSE,,34.0686206,-118.0275667,El Monte,CA,16,City Employees Retirement System,2,130790.43
FALSE,,34.0686206,-118.0275667,El Monte,CA,22,Economic and Workforce Development Department,1,72589.28
FALSE,,34.0686206,-118.0275667,El Monte,CA,30,Cultural Affairs,1,
FALSE,,34.0686206,-118.0275667,El Monte,CA,32,Information Technology Agency,6,516090.23
FALSE,,34.0686206,-118.0275667,El Monte,CA,38,Fire,8,762863.67
FALSE,,34.0686206,-118.0275667,El Monte,CA,39,Office of Finance,3,283321.33
FALSE,,34.0686206,-118.0275667,El Monte,CA,40,General Services,13,1281191.87
FALSE,,34.0686206,-118.0275667,El Monte,CA,42,Harbor,3,256690.66
FALSE,,34.0686206,-118.0275667,El Monte,CA,43,Los Angeles Housing,8,590856.44
FALSE,,34.0686206,-118.0275667,El Monte,CA,44,Library,4,425839.24
FALSE,,34.0686206,-118.0275667,El Monte,CA,64,Pension,1,84726.5
FALSE,,34.0686206,-118.0275667,El Monte,CA,66,Personnel,3,113572.88
FALSE,,34.0686206,-118.0275667,El Monte,CA,68,City Planning,2,78036.49
FALSE,,34.0686206,-118.0275667,El Monte,CA,70,Police,41,4221561.58
FALSE,,34.0686206,-118.0275667,El Monte,CA,74,Public Works - Board of Public Works,3,337832.3
FALSE,,34.0686206,-118.0275667,El Monte,CA,76,Public Works - Contract Administration,1,103812.22
FALSE,,34.0686206,-118.0275667,El Monte,CA,78,Public Works - Engineering,11,1216811.8
FALSE,,34.0686206,-118.0275667,El Monte,CA,82,Public Works - Sanitation,20,1509209.32
FALSE,,34.0686206,-118.0275667,El Monte,CA,84,Public Works - Street Lighting,2,180738.44
FALSE,,34.0686206,-118.0275667,El Monte,CA,86,Public Works - Street Services,9,841550.13
FALSE,,34.0686206,-118.0275667,El Monte,CA,87,Zoo,3,104045.17
FALSE,,34.0686206,-118.0275667,El Monte,CA,88,Recreation and Parks,13,594472.27
FALSE,,34.0686206,-118.0275667,El Monte,CA,94,Transportation,9,918607.53
FALSE,,31.7618778,-106.4850217,El Paso,TX,70,Police,1,203230.54
FALSE,,33.9191799,-118.4164652,El Segundo,CA,04,Airports,14,1529999.93
FALSE,,33.9191799,-118.4164652,El Segundo,CA,08,Building and Safety,1,139601.89
FALSE,,33.9191799,-118.4164652,El Segundo,CA,12,City Attorney,3,333832.79
FALSE,,33.9191799,-118.4164652,El Segundo,CA,38,Fire,3,600475.14
FALSE,,33.9191799,-118.4164652,El Segundo,CA,42,Harbor,4,568706.17
FALSE,,33.9191799,-118.4164652,El Segundo,CA,44,Library,2,150473.37
FALSE,,33.9191799,-118.4164652,El Segundo,CA,66,Personnel,1,141840.1
FALSE,,33.9191799,-118.4164652,El Segundo,CA,68,City Planning,1,170662.8
FALSE,,33.9191799,-118.4164652,El Segundo,CA,70,Police,19,2610018.31
FALSE,,33.9191799,-118.4164652,El Segundo,CA,78,Public Works - Engineering,3,243992.48
FALSE,,33.9191799,-118.4164652,El Segundo,CA,82,Public Works - Sanitation,9,1094683.78
FALSE,,33.9191799,-118.4164652,El Segundo,CA,88,Recreation and Parks,4,194019.48
TRUE,14,34.0735812,-118.1786407,El Sereno,CA,40,General Services,1,51478.16
FALSE,,39.2194678,-104.5371508,Elbert,CO,38,Fire,1,210379.76
FALSE,,34.6598339,-118.3920165,Elizabeth Lake,CA,70,Police,1,121422.01
FALSE,,38.4087993,-121.3716178,Elk Grove,CA,28,Council,1,223181.86
FALSE,,38.4087993,-121.3716178,Elk Grove,CA,82,Public Works - Sanitation,1,57910.78
FALSE,,34.0686206,-118.0275667,Elmonte,CA,04,Airports,1,50511.18
FALSE,,34.0686206,-118.0275667,Elmonte,CA,08,Building and Safety,1,102922.18
FALSE,,43.8734978,-116.4993012,Emmett,ID,38,Fire,1,332031.91
FALSE,,33.0369867,-117.2919818,Encenitas,CA,38,Fire,1,143223.92
FALSE,,33.0369867,-117.2919818,Encinitas,CA,38,Fire,4,1021325.21
FALSE,,33.0369867,-117.2919818,Encinitas,CA,40,General Services,1,173308.24
TRUE,4,34.1517492,-118.5214282,Encino,CA,04,Airports,10,672927.83
TRUE,4,34.1517492,-118.5214282,Encino,CA,08,Building and Safety,4,511150.8
TRUE,4,34.1517492,-118.5214282,Encino,CA,12,City Attorney,9,1774379.38
TRUE,4,34.1517492,-118.5214282,Encino,CA,28,Council,1,77714.53
TRUE,4,34.1517492,-118.5214282,Encino,CA,38,Fire,5,738301.86
TRUE,4,34.1517492,-118.5214282,Encino,CA,40,General Services,1,104910.16
TRUE,4,34.1517492,-118.5214282,Encino,CA,43,Los Angeles Housing,2,115144.54
TRUE,4,34.1517492,-118.5214282,Encino,CA,44,Library,5,165740.7
TRUE,4,34.1517492,-118.5214282,Encino,CA,46,Mayor,2,93946.86
TRUE,4,34.1517492,-118.5214282,Encino,CA,47,Neighborhood Empowerment,1,90723.92
TRUE,4,34.1517492,-118.5214282,Encino,CA,66,Personnel,2,3360
TRUE,4,34.1517492,-118.5214282,Encino,CA,68,City Planning,1,91442.88
TRUE,4,34.1517492,-118.5214282,Encino,CA,70,Police,20,2629036.24
TRUE,4,34.1517492,-118.5214282,Encino,CA,74,Public Works - Board of Public Works,1,
TRUE,4,34.1517492,-118.5214282,Encino,CA,76,Public Works - Contract Administration,1,112451.57
TRUE,4,34.1517492,-118.5214282,Encino,CA,78,Public Works - Engineering,2,273033.21
TRUE,4,34.1517492,-118.5214282,Encino,CA,82,Public Works - Sanitation,3,223521.59
TRUE,4,34.1517492,-118.5214282,Encino,CA,86,Public Works - Street Services,3,309315.96
TRUE,4,34.1517492,-118.5214282,Encino,CA,87,Zoo,1,49280.64
TRUE,4,34.1517492,-118.5214282,Encino,CA,88,Recreation and Parks,49,893600.71
TRUE,4,34.1517492,-118.5214282,Encino,CA,94,Transportation,3,227646.62
FALSE,,33.1192068,-117.086421,Escondido,CA,38,Fire,4,435829.15
FALSE,,33.1192068,-117.086421,Escondido,CA,70,Police,2,212197.68
FALSE,,34.1261208,-117.5236622,Etiwanda,CA,38,Fire,1,138889.68
FALSE,,34.1261208,-117.5236622,Etiwanda,CA,70,Police,1,151466.75
FALSE,,47.9789848,-122.2020794,Everett,WA,44,Library,1,36482.68
FALSE,,34.4033439,-118.4481629,Fair Oaks Ranch,CA,70,Police,2,251282.35
FALSE,,34.7348452,-118.4250768,Fairmont,CA,38,Fire,1,166900
FALSE,,33.3764196,-117.2511466,Fallbrook,CA,38,Fire,7,1582900.24
FALSE,,33.3764196,-117.2511466,Fallbrook,CA,70,Police,1,112873.3
FALSE,,34.3991639,-118.918154,Fillmore,CA,30,Cultural Affairs,2,89625.67
FALSE,,34.3991639,-118.918154,Fillmore,CA,38,Fire,3,549070.18
FALSE,,34.3991639,-118.918154,Fillmore,CA,70,Police,14,1754765.97
FALSE,,34.3991639,-118.918154,Fillmore,CA,86,Public Works - Street Services,1,69695.97
FALSE,,34.3991639,-118.918154,Fillmore,CA,94,Transportation,1,56931.91
FALSE,,35.1982836,-111.651302,Flagstaff,AZ,70,Police,1,147846.11
FALSE,,46.6316893,-114.0788985,Florence,MT,38,Fire,1,159674.8
FALSE,,38.6779591,-121.1760583,Folsom,CA,38,Fire,1,128941.68
FALSE,,34.0922335,-117.435048,Fontana,CA,04,Airports,28,2766146.2
FALSE,,34.0922335,-117.435048,Fontana,CA,08,Building and Safety,8,764815.95
FALSE,,34.0922335,-117.435048,Fontana,CA,12,City Attorney,3,177296.51
FALSE,,34.0922335,-117.435048,Fontana,CA,13,Cannabis Regulation,1,129335.79
FALSE,,34.0922335,-117.435048,Fontana,CA,14,City Clerk,3,419090.04
FALSE,,34.0922335,-117.435048,Fontana,CA,16,City Employees Retirement System,4,310673.54
FALSE,,34.0922335,-117.435048,Fontana,CA,32,Information Technology Agency,6,609759.53
FALSE,,34.0922335,-117.435048,Fontana,CA,38,Fire,13,2252467.85
FALSE,,34.0922335,-117.435048,Fontana,CA,40,General Services,15,1290750.52
FALSE,,34.0922335,-117.435048,Fontana,CA,42,Harbor,1,93164.42
FALSE,,34.0922335,-117.435048,Fontana,CA,43,Los Angeles Housing,6,604500.98
FALSE,,34.0922335,-117.435048,Fontana,CA,44,Library,2,142716.95
FALSE,,34.0922335,-117.435048,Fontana,CA,64,Pension,2,400567.72
FALSE,,34.0922335,-117.435048,Fontana,CA,66,Personnel,6,314118.09
FALSE,,34.0922335,-117.435048,Fontana,CA,68,City Planning,2,145596.17
FALSE,,34.0922335,-117.435048,Fontana,CA,70,Police,184,23490906.93
FALSE,,34.0922335,-117.435048,Fontana,CA,74,Public Works - Board of Public Works,1,73162.47
FALSE,,34.0922335,-117.435048,Fontana,CA,78,Public Works - Engineering,4,404617.7
FALSE,,34.0922335,-117.435048,Fontana,CA,82,Public Works - Sanitation,34,2950245.59
FALSE,,34.0922335,-117.435048,Fontana,CA,84,Public Works - Street Lighting,2,213612.65
FALSE,,34.0922335,-117.435048,Fontana,CA,86,Public Works - Street Services,17,1631538.2
FALSE,,34.0922335,-117.435048,Fontana,CA,87,Zoo,2,91229.29
FALSE,,34.0922335,-117.435048,Fontana,CA,88,Recreation and Parks,11,214360.86
FALSE,,34.0922335,-117.435048,Fontana,CA,94,Transportation,16,1298793.51
FALSE,,33.6831832,-117.6664308,Foothill Ranch,CA,12,City Attorney,1,140585.68
FALSE,,33.6831832,-117.6664308,Foothill Ranch,CA,38,Fire,2,281301.29
FALSE,,33.6831832,-117.6664308,Foothill Ranch,CA,40,General Services,1,83908.44
FALSE,,33.6831832,-117.6664308,Foothill Ranch,CA,42,Harbor,1,136854.94
FALSE,,33.6831832,-117.6664308,Foothill Ranch,CA,70,Police,7,1089481.31
FALSE,,33.6831832,-117.6664308,Foothill Ranch,CA,82,Public Works - Sanitation,1,129713.26
FALSE,,33.6831832,-117.6664308,Foothill Ranch,CA,86,Public Works - Street Services,1,77766.87
FALSE,,33.6831832,-117.6664308,Foothill Ranch Area,CA,70,Police,1,168619.86
FALSE,,39.445723,-123.8052935,Fort Bragg,CA,38,Fire,1,173591.26
FALSE,,37.5585465,-122.2710788,Foster City,CA,38,Fire,1,48160.83
FALSE,,33.7090212,-117.9544069,Fountain Valley,CA,04,Airports,1,93857.52
FALSE,,33.7090212,-117.9544069,Fountain Valley,CA,38,Fire,6,1131743.61
FALSE,,33.7090212,-117.9544069,Fountain Valley,CA,42,Harbor,5,704846.64
FALSE,,33.7090212,-117.9544069,Fountain Valley,CA,43,Los Angeles Housing,1,102930.8
FALSE,,33.7090212,-117.9544069,Fountain Valley,CA,66,Personnel,1,138764.2
FALSE,,33.7090212,-117.9544069,Fountain Valley,CA,68,City Planning,1,89526.07
FALSE,,33.7090212,-117.9544069,Fountain Valley,CA,70,Police,20,3220878.08
FALSE,,33.7090212,-117.9544069,Fountain Valley,CA,82,Public Works - Sanitation,1,141593.14
FALSE,,33.7090212,-117.9544069,Fountain Valley,CA,84,Public Works - Street Lighting,2,234505.51
FALSE,,33.7090212,-117.9544069,Fountain Valley,CA,86,Public Works - Street Services,1,65832.2
FALSE,,33.7090212,-117.9544069,Fountain Valley,CA,88,Recreation and Parks,2,152077.93
FALSE,,33.7090212,-117.9544069,Fountain Valley,CA,94,Transportation,2,362586.83
FALSE,,33.7090212,-117.9544069,Fountin Valley,CA,88,Recreation and Parks,1,20726.32
FALSE,,35.9250637,-86.8688899,Franklin,TN,38,Fire,3,637189.7
FALSE,,34.8227556,-118.9448219,Frazier Park,CA,08,Building and Safety,1,148489.18
